chemical.id,endpoint,ids,num.conc,flag,spearman,run.ttest,ttest.pval
416,AUC3,416 AUC3,6,1,-0.37142857142857144,False,
416,AUC4,416 AUC4,6,1,-0.37142857142857144,False,
416,MOV1,416 MOV1,6,1,0.11769797726729993,False,
416,MOV2,416 MOV2,6,1,0.057977103565244846,False,
416,MOV3,416 MOV3,6,1,-0.08827348295047495,False,
416,MOV4,416 MOV4,6,1,-0.37142857142857144,False,
417,AUC1,417 AUC1,6,1,-0.4857142857142857,False,
417,AUC2,417 AUC2,6,1,,False,
417,AUC3,417 AUC3,6,1,,False,
417,AUC4,417 AUC4,6,1,,False,
417,MOV1,417 MOV1,6,1,-0.20291986247835694,False,
417,MOV2,417 MOV2,6,4,0.5296408977028497,True,0.5528894339334172
417,MOV3,417 MOV3,6,1,-0.08571428571428572,False,
417,MOV4,417 MOV4,6,1,-0.753702346348183,False,
418,AUC1,418 AUC1,6,1,-0.3768511731740915,False,
418,AUC2,418 AUC2,6,4,0.6767633692869746,True,0.3884737207119662
418,AUC3,418 AUC3,6,4,0.6179143806533246,True,0.4012544716675391
418,AUC4,418 AUC4,6,4,0.5002164033860247,True,0.48923158588410887
418,MOV1,418 MOV1,6,2,0.8116794499134278,False,
418,MOV2,418 MOV2,6,2,0.9710083124552245,False,
418,MOV3,418 MOV3,6,2,0.9276336570439175,False,
418,MOV4,418 MOV4,6,1,-0.030358837035945812,False,
419,AUC1,419 AUC1,6,2,0.9276336570439175,False,
419,AUC2,419 AUC2,6,1,-0.6667366910003157,False,
419,AUC3,419 AUC3,6,1,-0.6,False,
419,AUC4,419 AUC4,6,1,-0.6375355777548621,False,
419,MOV1,419 MOV1,6,1,-0.5217939320872036,False,
419,MOV2,419 MOV2,6,4,0.6,True,0.8329936729304844
419,MOV3,419 MOV3,6,4,0.3768511731740915,True,0.6033784695613887
419,MOV4,419 MOV4,6,1,-0.46381682852195877,False,
420,AUC1,420 AUC1,6,1,0.08696565534786727,False,
420,AUC2,420 AUC2,6,1,,False,
420,AUC3,420 AUC3,6,1,,False,
420,AUC4,420 AUC4,6,1,,False,
