Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi,Response
4817,AUC,28.0,4817 AUC,8.0,14,0.32590645,0.78619201,0.57142857
4817,AUC,40.5,4817 AUC,7.0,14,0.26799202,0.73200798,0.5
4817,AUC,45.2,4817 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4817,MOV,0.0,4817 MOV,5.0,22,0.1012304,0.43439953,0.22727273
4817,MOV,1.0,4817 MOV,5.0,13,0.17709708,0.64477108,0.38461538
4817,MOV,1.97,4817 MOV,8.0,14,0.32590645,0.78619201,0.57142857
4817,MOV,2.1,4817 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4817,MOV,3.04,4817 MOV,8.0,14,0.32590645,0.78619201,0.57142857
4817,MOV,4.4,4817 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4817,MOV,6.37,4817 MOV,8.0,13,0.35522892,0.82290292,0.61538462
4817,MOV,9.22,4817 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4817,MOV,13.4,4817 MOV,3.0,12,0.08894167,0.53230533,0.25
4817,MOV,19.3,4817 MOV,5.0,13,0.17709708,0.64477108,0.38461538
4817,MOV,28.0,4817 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4817,MOV,40.5,4817 MOV,7.0,14,0.26799202,0.73200798,0.5
4817,MOV,45.2,4817 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4818,AUC,0.0,4818 AUC,6.0,20,0.14547724,0.51897282,0.3
4818,AUC,1.0,4818 AUC,5.0,12,0.19326031,0.68048869,0.41666667
4818,AUC,1.34,4818 AUC,3.0,12,0.08894167,0.53230533,0.25
4818,AUC,1.78,4818 AUC,6.0,12,0.2537816,0.7462184,0.5
4818,AUC,2.38,4818 AUC,3.0,12,0.08894167,0.53230533,0.25
4818,AUC,3.19,4818 AUC,7.0,11,0.35380117,0.84833529,0.63636364
4818,AUC,4.26,4818 AUC,5.0,12,0.19326031,0.68048869,0.41666667
4818,AUC,5.69,4818 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4818,AUC,7.6,4818 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4818,AUC,10.1,4818 AUC,6.0,12,0.2537816,0.7462184,0.5
4818,AUC,13.6,4818 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4818,AUC,18.1,4818 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4818,AUC,24.2,4818 AUC,13.0,13,0.77190463,1.0,1.0
4818,MOV,0.0,4818 MOV,6.0,20,0.14547724,0.51897282,0.3
4818,MOV,1.0,4818 MOV,5.0,12,0.19326031,0.68048869,0.41666667
4818,MOV,1.34,4818 MOV,5.0,12,0.19326031,0.68048869,0.41666667
4818,MOV,1.78,4818 MOV,7.0,12,0.31951131,0.80673969,0.58333333
4818,MOV,2.38,4818 MOV,6.0,12,0.2537816,0.7462184,0.5
4818,MOV,3.19,4818 MOV,6.0,11,0.28009154,0.78728728,0.54545455
4818,MOV,4.26,4818 MOV,6.0,12,0.2537816,0.7462184,0.5
4818,MOV,5.69,4818 MOV,4.0,13,0.12680704,0.57630657,0.30769231
4818,MOV,7.6,4818 MOV,8.0,13,0.35522892,0.82290292,0.61538462
4818,MOV,10.1,4818 MOV,5.0,12,0.19326031,0.68048869,0.41666667
4818,MOV,13.6,4818 MOV,6.0,14,0.21380799,0.67409355,0.42857143
4818,MOV,18.1,4818 MOV,12.0,14,0.60058621,0.95990608,0.85714286
4818,MOV,24.2,4818 MOV,7.0,13,0.29143796,0.76793932,0.53846154
4819,AUC,0.0,4819 AUC,3.0,23,0.04537659,0.32127482,0.13043478
4819,AUC,1.0,4819 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4819,AUC,1.36,4819 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4819,AUC,1.84,4819 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4819,AUC,2.5,4819 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4819,AUC,3.41,4819 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4819,AUC,4.64,4819 AUC,0.0,14,0.0,0.2153108,0.0
4819,AUC,6.31,4819 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4819,AUC,8.57,4819 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4819,AUC,11.7,4819 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4819,AUC,15.8,4819 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4819,AUC,21.5,4819 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4819,AUC,29.3,4819 AUC,0.0,11,0.0,0.25883297,0.0
4819,MOV,0.0,4819 MOV,2.0,23,0.02418,0.26795981,0.08695652
4819,MOV,1.0,4819 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4819,MOV,1.36,4819 MOV,6.0,14,0.21380799,0.67409355,0.42857143
4819,MOV,1.84,4819 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4819,MOV,2.5,4819 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4819,MOV,3.41,4819 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4819,MOV,4.64,4819 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4819,MOV,6.31,4819 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4819,MOV,8.57,4819 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4819,MOV,11.7,4819 MOV,3.0,12,0.08894167,0.53230533,0.25
4819,MOV,15.8,4819 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4819,MOV,21.5,4819 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4819,MOV,29.3,4819 MOV,3.0,11,0.09746059,0.5656453,0.27272727
4820,AUC,0.0,4820 AUC,5.0,22,0.1012304,0.43439953,0.22727273
4820,AUC,1.0,4820 AUC,0.0,13,0.0,0.22809537,0.0
4820,AUC,1.34,4820 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4820,AUC,1.78,4820 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4820,AUC,2.38,4820 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4820,AUC,3.19,4820 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4820,AUC,4.26,4820 AUC,4.0,14,0.11721379,0.54649084,0.28571429
4820,AUC,5.69,4820 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4820,AUC,7.6,4820 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4820,AUC,10.1,4820 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4820,AUC,13.6,4820 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4820,AUC,18.1,4820 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4820,AUC,24.2,4820 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4820,MOV,0.0,4820 MOV,2.0,22,0.02529543,0.27814947,0.09090909
4820,MOV,1.0,4820 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4820,MOV,1.34,4820 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4820,MOV,1.78,4820 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4820,MOV,2.38,4820 MOV,3.0,12,0.08894167,0.53230533,0.25
4820,MOV,3.19,4820 MOV,0.0,12,0.0,0.24249401,0.0
4820,MOV,4.26,4820 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4820,MOV,5.69,4820 MOV,3.0,12,0.08894167,0.53230533,0.25
4820,MOV,7.6,4820 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4820,MOV,10.1,4820 MOV,3.0,11,0.09746059,0.5656453,0.27272727
4820,MOV,13.6,4820 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4820,MOV,18.1,4820 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4820,MOV,24.2,4820 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4822,AUC,0.0,4822 AUC,1.0,21,0.00845599,0.2266936,0.04761905
4822,AUC,0.1,4822 AUC,2.0,11,0.05136769,0.47698056,0.18181818
4822,AUC,2.61,4822 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4822,AUC,5.12,4822 AUC,1.0,8,0.02241749,0.47088818,0.125
4822,AUC,7.63,4822 AUC,0.0,14,0.0,0.2153108,0.0
4822,AUC,10.1,4822 AUC,0.0,12,0.0,0.24249401,0.0
4822,AUC,12.6,4822 AUC,0.0,9,0.0,0.29914505,0.0
4822,AUC,15.2,4822 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4822,AUC,17.7,4822 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4822,AUC,20.2,4822 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4822,AUC,22.7,4822 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4822,AUC,25.2,4822 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4822,AUC,27.7,4822 AUC,0.0,9,0.0,0.29914505,0.0
4822,MOV,0.0,4822 MOV,2.0,21,0.02651877,0.28914139,0.0952381
4822,MOV,0.1,4822 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4822,MOV,2.61,4822 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4822,MOV,5.12,4822 MOV,1.0,8,0.02241749,0.47088818,0.125
4822,MOV,7.63,4822 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4822,MOV,10.1,4822 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4822,MOV,12.6,4822 MOV,1.0,9,0.01989089,0.43499971,0.11111111
4822,MOV,15.2,4822 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4822,MOV,17.7,4822 MOV,3.0,11,0.09746059,0.5656453,0.27272727
4822,MOV,20.2,4822 MOV,0.0,12,0.0,0.24249401,0.0
4822,MOV,22.7,4822 MOV,0.0,13,0.0,0.22809537,0.0
4822,MOV,25.2,4822 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4822,MOV,27.7,4822 MOV,1.0,9,0.01989089,0.43499971,0.11111111
4823,AUC,0.0,4823 AUC,3.0,22,0.04749004,0.33334987,0.13636364
4823,AUC,0.1,4823 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4823,AUC,4.2,4823 AUC,3.0,11,0.09746059,0.5656453,0.27272727
4823,AUC,8.3,4823 AUC,1.0,10,0.01787621,0.40415003,0.1
4823,AUC,12.5,4823 AUC,1.0,9,0.01989089,0.43499971,0.11111111
4823,AUC,16.6,4823 AUC,2.0,9,0.06322511,0.54741103,0.22222222
4823,AUC,20.7,4823 AUC,2.0,8,0.07147921,0.59072457,0.25
4823,AUC,24.8,4823 AUC,2.0,5,0.11762077,0.76927572,0.4
4823,AUC,29.0,4823 AUC,1.0,8,0.02241749,0.47088818,0.125
4823,AUC,33.0,4823 AUC,1.0,7,0.02567962,0.51312783,0.14285714
4823,AUC,37.2,4823 AUC,3.0,9,0.12058382,0.64579786,0.33333333
4823,AUC,41.3,4823 AUC,2.0,11,0.05136769,0.47698056,0.18181818
