Chemical_ID,End_Point,X_vals,Y_vals,bmdrc.Endpoint.ID
102,TOT_MORT,0.0033,0.99940955,102 TOT_MORT
102,TOT_MORT,0.0036,0.99977754,102 TOT_MORT
102,TOT_MORT,0.0039,0.9999162,102 TOT_MORT
102,TOT_MORT,0.0042,0.99996844,102 TOT_MORT
102,TOT_MORT,0.0044,0.99998354,102 TOT_MORT
102,TOT_MORT,0.0047,0.9999938,102 TOT_MORT
102,TOT_MORT,0.005,0.99999767,102 TOT_MORT
102,TOT_MORT,0.0056,0.99999967,102 TOT_MORT
102,TOT_MORT,0.0061,0.99999993,102 TOT_MORT
102,TOT_MORT,0.0067,0.99999999,102 TOT_MORT
102,TOT_MORT,0.0072,1.0,102 TOT_MORT
102,TOT_MORT,0.0078,1.0,102 TOT_MORT
102,TOT_MORT,0.0083,1.0,102 TOT_MORT
102,TOT_MORT,0.0089,1.0,102 TOT_MORT
102,TOT_MORT,0.0094,1.0,102 TOT_MORT
102,TOT_MORT,0.01,1.0,102 TOT_MORT
103,ALL_BUT_MORT,,,103 ALL_BUT_MORT
103,ANY120,0.0,0.05197956,103 ANY120
103,ANY120,0.0,0.05197956,103 ANY120
103,ANY120,0.0,0.05197956,103 ANY120
103,ANY120,0.0,0.05197956,103 ANY120
103,ANY120,0.0,0.05197956,103 ANY120
103,ANY120,0.0001,0.05197956,103 ANY120
103,ANY120,0.0001,0.05197956,103 ANY120
103,ANY120,0.0001,0.05197956,103 ANY120
103,ANY120,0.0001,0.05197956,103 ANY120
103,ANY120,0.0001,0.05197956,103 ANY120
103,ANY120,0.0002,0.05197956,103 ANY120
103,ANY120,0.0003,0.05197956,103 ANY120
103,ANY120,0.0004,0.05197956,103 ANY120
103,ANY120,0.0005,0.0519796,103 ANY120
103,ANY120,0.0006,0.05198013,103 ANY120
103,ANY120,0.0007,0.05198425,103 ANY120
103,ANY120,0.0008,0.05200639,103 ANY120
103,ANY120,0.0009,0.05209533,103 ANY120
103,ANY120,0.001,0.05237995,103 ANY120
103,ANY120,0.0012,0.05487359,103 ANY120
