"Dose","Response","CI_Lo","CI_Hi","End Point Name","endPointLink","Sample_ID"
4e-04,0.1,0.0484523844326192,0.0851068880610409,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0.002,0.0875,0.0444679982179401,0.08226795508475,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0.002,0.0875,0.0444679982179401,0.08226795508475,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0.01,0.1125,0.0521731305336953,0.0876821809237288,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0.01,0.1125,0.0521731305336953,0.0876821809237288,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0,0,0,0.107179198255071,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0,0,0,0.107179198255071,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
8e-05,0.1625,0.0650018059704963,0.0959290434069771,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
8e-05,0.1625,0.0650018059704963,0.0959290434069771,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
4e-04,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
4e-04,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0.002,0.1125,0.0521731305336953,0.0876821809237288,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0.002,0.1125,0.0521731305336953,0.0876821809237288,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0.01,0.1625,0.0650018059704963,0.0959290434069771,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0.01,0.1625,0.0650018059704963,0.0959290434069771,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
0,0.0666666666666667,0.0547997711733981,0.231498632071134,"Any effect except mortality",NA,"2793"
8e-05,0.0263157894736842,0.0216552017879154,0.108632971685837,"Any effect except mortality",NA,"2793"
4e-04,0.105263157894737,0.0635605844192016,0.136042059334136,"Any effect except mortality",NA,"2793"
0.002,0.142857142857143,0.0802548320628057,0.150898398008809,"Any effect except mortality",NA,"2793"
0.01,0.764705882352941,0.164667261578305,0.110924262320663,"Any effect except mortality",NA,"2793"
0,0.0666666666666667,0.0547997711733981,0.231498632071134,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2793"
8e-05,0,0,0.091809868225584,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2793"
4e-04,0.027027027027027,0.0222400525750866,0.111213671610278,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2793"
0.002,0,0,0.098900992324404,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2793"
0.01,0.0967741935483871,0.0633095493851897,0.152225190885541,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2793"
0,0.0666666666666667,0.0547997711733981,0.231498632071134,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2793"
8e-05,0,0,0.091809868225584,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2793"
4e-04,0.027027027027027,0.0222400525750866,0.111213671610278,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2793"
0.002,0,0,0.098900992324404,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2793"
0.01,0.129032258064516,0.0776894143182247,0.159491804498548,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2793"
0,0,0,0.203883301035849,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2793"
8e-05,0,0,0.091809868225584,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2793"
4e-04,0.027027027027027,0.0222400525750866,0.111213671610278,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2793"
0.002,0,0,0.098900992324404,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2793"
0.01,0.0645161290322581,0.0466413455103435,0.142670238330723,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2793"
0,0,0,0.203883301035849,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2793"
8e-05,0,0,0.091809868225584,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2793"
4e-04,0.027027027027027,0.0222400525750866,0.111213671610278,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2793"
0.002,0,0,0.098900992324404,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2793"
0.01,0.129032258064516,0.0776894143182247,0.159491804498548,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2793"
0,0.0625,0.0513806552353575,0.220787375702989,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2793"
8e-05,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2793"
4e-04,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2793"
0.002,0.125,0.070404997490546,0.136121198388511,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2793"
0.01,0.15,0.0793881228267964,0.140723243664897,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2793"
0,0.125,0.0900225122567595,0.235228272657587,"Any effect",NA,"2794"
8e-05,0.1,0.0604204713173937,0.130517752275223,"Any effect",NA,"2794"
4e-04,0.075,0.0491639742254118,0.123642335243105,"Any effect",NA,"2794"
0.002,0.1,0.0604204713173937,0.130517752275223,"Any effect",NA,"2794"
0.01,0.225,0.101839086764593,0.1500309674231,"Any effect",NA,"2794"
0,0,0,0.215310802737636,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2794"
8e-05,0.05,0.0361793326138516,0.11503877369141,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2794"
4e-04,0.0263157894736842,0.0216552017879154,0.108632971685837,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2794"
0.002,0.0263157894736842,0.0216552017879154,0.108632971685837,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2794"
0.01,0.027027027027027,0.0222400525750866,0.111213671610278,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2794"
0,0,0,0.215310802737636,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2794"
8e-05,0.075,0.0491639742254118,0.123642335243105,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2794"
4e-04,0.0263157894736842,0.0216552017879154,0.108632971685837,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2794"
0.002,0.0526315789473684,0.038077370800076,0.120223042370335,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2794"
0.01,0.0540540540540541,0.0391030772208964,0.122992489454077,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2794"
0,0,0,0.215310802737636,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2794"
8e-05,0.075,0.0491639742254118,0.123642335243105,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2794"
4e-04,0.0263157894736842,0.0216552017879154,0.108632971685837,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2794"
0.002,0.0526315789473684,0.038077370800076,0.120223042370335,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2794"
0.01,0.0540540540540541,0.0391030772208964,0.122992489454077,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2794"
0,0,0,0.215310802737636,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2794"
8e-05,0.1,0.0604204713173937,0.130517752275223,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2794"
4e-04,0.0263157894736842,0.0216552017879154,0.108632971685837,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2794"
0.002,0.0526315789473684,0.038077370800076,0.120223042370335,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2794"
0.01,0.0810810810810811,0.0531205069806331,0.131925712411803,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2794"
0,0,0,0.215310802737636,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2794"
8e-05,0.05,0.0361793326138516,0.11503877369141,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2794"
4e-04,0,0,0.091809868225584,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2794"
0.002,0.0526315789473684,0.038077370800076,0.120223042370335,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2794"
0.01,0.0540540540540541,0.0391030772208964,0.122992489454077,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","2794"
0,0,0,0.193607680534436,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2794"
8e-05,0,0,0.0876216011972866,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2794"
4e-04,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2794"
0.002,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2794"
0.01,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2794"
0,0,0,0.193607680534436,"Any effect in 24 hours",NA,"2795"
8e-05,0.025,0.0205731684973186,0.103813689634741,"Any effect in 24 hours",NA,"2795"
4e-04,0.05,0.0361793326138516,0.11503877369141,"Any effect in 24 hours",NA,"2795"
0.002,0.175,0.0875458625396408,0.144499903317877,"Any effect in 24 hours",NA,"2795"
0.01,0.125,0.070404997490546,0.136121198388511,"Any effect in 24 hours",NA,"2795"
0,0.125,0.0900225122567595,0.235228272657587,"Any effect",NA,"2795"
8e-05,0.4,0.136516743157081,0.154041063396538,"Any effect",NA,"2795"
4e-04,0.35,0.128654711268237,0.154941191627423,"Any effect",NA,"2795"
0.002,0.275,0.113919837523327,0.153349558062106,"Any effect",NA,"2795"
0.01,0.375,0.132770208327667,0.154675608626989,"Any effect",NA,"2795"
0,0,0,0.193607680534436,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2795"
8e-05,0.282051282051282,0.116616361162805,0.155701912778926,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2795"
4e-04,0.135135135135135,0.076002190877815,0.144638982704963,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2795"
0.002,0.0645161290322581,0.0466413455103435,0.142670238330723,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2795"
0.01,0.166666666666667,0.0879621907164855,0.152241276446128,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2795"
0,0,0,0.193607680534436,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
8e-05,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
4e-04,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0.002,0.15,0.0793881228267964,0.140723243664897,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0.01,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0,0,0,0.193607680534436,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
8e-05,0.025,0.0205731684973186,0.103813689634741,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
4e-04,0.075,0.0491639742254118,0.123642335243105,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0.002,0.225,0.101839086764593,0.1500309674231,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0.01,0.1,0.0604204713173937,0.130517752275223,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2795"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-1"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-2"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-3"
8e-05,0,0,0.032877532165952,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-1"
8e-05,0,0,0.032877532165952,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-2"
8e-05,0,0,0.032877532165952,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-3"
4e-04,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-1"
4e-04,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-2"
4e-04,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-3"
0.002,0.31858407079646,0.078728476478693,0.0906574925743039,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-1"
0.002,0.31858407079646,0.078728476478693,0.0906574925743039,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-2"
0.002,0.31858407079646,0.078728476478693,0.0906574925743039,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-3"
0.01,0.330357142857143,0.0802093929632428,0.0914605642895273,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-1"
0.01,0.330357142857143,0.0802093929632428,0.0914605642895273,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-2"
0.01,0.330357142857143,0.0802093929632428,0.0914605642895273,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2796-3"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-1"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-2"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-3"
8e-05,0,0,0.032877532165952,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-1"
8e-05,0,0,0.032877532165952,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-2"
8e-05,0,0,0.032877532165952,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-3"
4e-04,0.0265486725663717,0.0174791987086019,0.0486110212020254,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-1"
4e-04,0.0265486725663717,0.0174791987086019,0.0486110212020254,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-2"
4e-04,0.0265486725663717,0.0174791987086019,0.0486110212020254,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-3"
0.002,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-1"
0.002,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-2"
0.002,0.00884955752212389,0.00728568145368467,0.0395813103954605,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-3"
0.01,0.3125,0.078417751830595,0.090853256980699,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-1"
0.01,0.3125,0.078417751830595,0.090853256980699,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-2"
0.01,0.3125,0.078417751830595,0.090853256980699,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2796-3"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2796-1"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2796-2"
0,0.0434782608695652,0.0314728152710086,0.101844329392625,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2796-3"
8e-05,0,0,0.032877532165952,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2796-1"
8e-05,0,0,0.032877532165952,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2796-2"
