SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,water_concentration,water_concentration_unit,bioassay_sample_from_lims,parent_samples_from_lims,child_samples_from_lims
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,207-18-1,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2328,0,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,208-96-8,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,949,654.4193014,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,217-59-4,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,3140,3088.12321,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,218-01-9,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1371,11388.82318,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,243-17-4,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1176,4142.720417,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,483-65-8,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2774,13655.25599,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,50-32-8,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1174,2235.292253,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,53-70-3,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1611,53.16970476,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,56-55-3,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1161,10118.53137,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,56-55-3,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1171,10118.53137,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,569-41-5,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,69,0,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,57-97-6,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,702,87.38121616,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,571-58-4,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,60,266.917582,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,571-61-9,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,64,240.6738869,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,575-43-9,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,66,1203.369434,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,613-06-9,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,286,0,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,613-12-7,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,404,2335.367027,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,779-02-2,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,775,451.9897431,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,83-32-9,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,947,3456.280964,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,85-01-8,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2635,15653.579,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,86-73-7,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1855,2773.382745,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,90-12-0,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,250,435.2993298,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,91-20-3,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2323,287.1097102,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A140384,2014-09-17 00:00:00+00:00,PSD-Water,LFT - Unfortified,798,P84353,91-57-6,Portland Harbor,3.5W EDA,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,409,489.4480348,NA,NA,A140384,NA,"A150003 ,A150004 ,A150024 ,A150116 ,A150117 ,A150118 ,A150119 ,A150260 ,A150261 ,A150262"
A150260,None,None,None,None,P71211,111189-32-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2324,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,117-81-7,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1603,15362.39899,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,120-12-7,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1031,1890.772804,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,1222-05-5,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,129-00-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2739,141.4049521,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,132-65-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1620,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,1576-67-6,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,447,32.43038858,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,1705-85-7,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,694,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,189-55-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1613,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,189-64-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1612,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,191-07-1,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1449,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,191-24-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1179,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,191-26-4,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1030,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,191-30-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1614,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,191-30-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1616,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,192-97-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1178,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,193-09-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2326,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,193-39-5,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1965,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,205-82-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1180,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,205-83-4,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2327,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,205-99-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1175,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,206-44-0,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1854,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,207-08-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1182,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,207-18-1,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2328,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,208-96-8,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,949,801.5979395,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,217-59-4,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,3140,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,218-01-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1371,34.77971388,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,243-17-4,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1176,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,483-65-8,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2774,1685.570662,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,50-32-8,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1174,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,53-70-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1611,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,56-55-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1161,18.57254242,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,56-55-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1171,18.57254242,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,569-41-5,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,69,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,57-97-6,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,702,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,571-58-4,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,60,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,571-61-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,64,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,573-98-8,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,53,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,575-43-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,66,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,613-06-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,286,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,613-12-7,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,404,125.3504351,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,72-43-5,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2142,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,779-02-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,775,268.3851639,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,82657-04-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,83-32-9,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,947,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,84-66-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,84-69-5,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,84-74-2,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,85-01-8,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2635,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,86-73-7,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1855,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,91-20-3,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,2323,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150260,None,None,None,None,P71211,91-57-6,FSES Laboratory,RM3.5W F1,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,409,0,NA,NA,A150260,A140384,"A160138 ,A160139 ,A160140 ,A160141 ,A160142 ,A160143 ,A160144 ,A160145 ,A160152"
A150396,None,None,None,None,P44393,117-81-7,FSES Laboratory,RM11E F1,45.536533,-122.67715,RM 11E,Portland Harbor RM 11 E,RM11E,1603,23043.59849,NA,NA,NULL,A140385,NA
A150396,None,None,None,None,P44393,1222-05-5,FSES Laboratory,RM11E F1,45.536533,-122.67715,RM 11E,Portland Harbor RM 11 E,RM11E,NA,NA,NA,NA,NULL,A140385,NA
A150396,None,None,None,None,P44393,84-66-2,FSES Laboratory,RM11E F1,45.536533,-122.67715,RM 11E,Portland Harbor RM 11 E,RM11E,NA,NA,NA,NA,NULL,A140385,NA
A150396,None,None,None,None,P44393,84-69-5,FSES Laboratory,RM11E F1,45.536533,-122.67715,RM 11E,Portland Harbor RM 11 E,RM11E,NA,NA,NA,NA,NULL,A140385,NA
A150396,None,None,None,None,P44393,84-74-2,FSES Laboratory,RM11E F1,45.536533,-122.67715,RM 11E,Portland Harbor RM 11 E,RM11E,NA,NA,NA,NA,NULL,A140385,NA
A160139,None,None,None,None,P09614,117-81-7,FSES Laboratory,RM3.5W F1.2,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,1603,0,NA,NA,A160139,A150260,NA
A160139,None,None,None,None,P09614,1222-05-5,FSES Laboratory,RM3.5W F1.2,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A160139,A150260,NA
A160140,None,None,None,None,P43917,1222-05-5,FSES Laboratory,RM3.5W F1.3,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A160140,A150260,NA
A160141,None,None,None,None,P43052,1222-05-5,FSES Laboratory,RM3.5W F1.4,45.59791,-122.78128,Sauvie West,NULL,RM 3.5W,NA,NA,NA,NA,A160141,A150260,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,1090-13-7,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",628,0,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,109699-80-1,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",1177,0,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,129-00-0,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",2739,234.5695534,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,130-15-4,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",61,0,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,132-65-0,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",1620,0,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,1576-67-6,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",447,21.66105348,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,1705-85-7,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",694,0,NA,NA,10MAY17-01-009,NA,NA
10MAY17-01-001,2010-05-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,1841,10MAY17-01-009,191-24-2,Deepwater Horizon,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",1179,0,NA,NA,10MAY17-01-009,NA,NA
